Subj,Block,Trial,ImageType,Image,Rating,RT
16,3,105,are,aep_063.jpg,1,1.094
17,1,16,are,aep_063.jpg,5,2.4667
17,2,63,are,aep_063.jpg,6,2.3289
17,3,89,are,aep_063.jpg,5,0.8839
18,1,20,are,aep_063.jpg,2,1.2186
18,2,46,are,aep_063.jpg,2,0.6437
18,3,93,are,aep_063.jpg,3,0.5252
19,1,77,are,aep_063.jpg,6,1.0973
19,2,71,are,aep_063.jpg,7,0.9
19,3,90,are,aep_063.jpg,7,0.7593
1,1,24,are,aep_014.jpg,6,0.9132
1,2,38,are,aep_014.jpg,7,0.9276
1,3,51,are,aep_014.jpg,6,1.9261
2,1,35,are,aep_014.jpg,3,0.6496
2,2,6,are,aep_014.jpg,2,0.9526
2,3,103,are,aep_014.jpg,3,0.682
3,1,63,are,aep_014.jpg,6,1.2633
3,2,4,are,aep_014.jpg,4,0.588
3,3,25,are,aep_014.jpg,6,0.6875
4,1,84,are,aep_014.jpg,5,0.5929
4,2,105,are,aep_014.jpg,5,0.5845
4,3,46,are,aep_014.jpg,5,0.4716
5,1,94,are,aep_014.jpg,5,0.9929
5,2,19,are,aep_014.jpg,6,0.571
5,3,56,are,aep_014.jpg,6,0.68
6,1,53,are,aep_014.jpg,6,0.8112
6,2,90,are,aep_014.jpg,6,0.7196
6,3,15,are,aep_014.jpg,6,0.7654
7,1,87,are,aep_014.jpg,5,1.0806
7,2,57,are,aep_014.jpg,5,0.8683
7,3,5,are,aep_014.jpg,5,2.0311
8,1,104,are,aep_014.jpg,7,0.8689
8,2,52,are,aep_014.jpg,6,0.5995
8,3,22,are,aep_014.jpg,5,0.5601
9,1,34,are,aep_014.jpg,5,0.8517
9,2,67,are,aep_014.jpg,4,0.5846
9,3,48,are,aep_014.jpg,3,0.6972
10,1,60,are,aep_014.jpg,3,0.9753
10,2,82,are,aep_014.jpg,5,1.0119
10,3,78,are,aep_014.jpg,4,1.0259
11,1,52,are,aep_014.jpg,7,1.1638
11,2,11,are,aep_014.jpg,6,1.7156
11,3,18,are,aep_014.jpg,6,1.2201
12,1,37,are,aep_014.jpg,7,0.8911
12,2,67,are,aep_014.jpg,7,2.4778
12,3,56,are,aep_014.jpg,5,2.5284
13,1,88,are,aep_014.jpg,6,0.7133
13,2,89,are,aep_014.jpg,6,0.8061
13,3,70,are,aep_014.jpg,5,0.8532
14,1,39,are,aep_014.jpg,6,1.3515
14,2,20,are,aep_014.jpg,4,0.8242
14,3,21,are,aep_014.jpg,4,0.5621
15,1,96,are,aep_014.jpg,5,0.9928
15,2,55,are,aep_014.jpg,4,0.6031
15,3,7,are,aep_014.jpg,4,0.7767
16,1,102,are,aep_014.jpg,5,1.6882
16,2,54,are,aep_014.jpg,5,0.668
16,3,13,are,aep_014.jpg,4,0.5252
17,1,21,are,aep_014.jpg,4,0.6971
17,2,91,are,aep_014.jpg,3,0.7777
17,3,86,are,aep_014.jpg,2,1.4592
18,1,23,are,aep_014.jpg,7,1.4421
18,2,18,are,aep_014.jpg,4,0.9977
18,3,88,are,aep_014.jpg,5,0.7974
19,1,54,are,aep_014.jpg,5,0.7743
19,2,53,are,aep_014.jpg,5,2.2219
19,3,38,are,aep_014.jpg,6,0.8639
1,1,25,are,aep_018.jpg,2,4.7961
1,2,3,are,aep_018.jpg,3,0.6593
1,3,14,are,aep_018.jpg,3,1.2651
2,1,19,are,aep_018.jpg,1,0.6283
2,2,54,are,aep_018.jpg,1,0.8162
2,3,35,are,aep_018.jpg,2,0.8373
3,1,33,are,aep_018.jpg,2,0.8152
3,2,78,are,aep_018.jpg,2,1.5164
3,3,59,are,aep_018.jpg,3,1.0957
4,1,50,are,aep_018.jpg,2,0.7308
4,2,31,are,aep_018.jpg,2,0.5321
4,3,76,are,aep_018.jpg,2,0.5497
5,1,22,are,aep_018.jpg,6,0.6653
5,2,59,are,aep_018.jpg,5,0.8013
5,3,8,are,aep_018.jpg,6,0.744
6,1,101,are,aep_018.jpg,3,0.8681
6,2,50,are,aep_018.jpg,3,0.5642
6,3,87,are,aep_018.jpg,4,0.6052
7,1,108,are,aep_018.jpg,4,0.661
7,2,102,are,aep_018.jpg,5,1.2472
7,3,25,are,aep_018.jpg,4,1.2721
8,1,84,are,aep_018.jpg,3,1.1483
8,2,7,are,aep_018.jpg,1,0.8952
8,3,1,are,aep_018.jpg,2,0.606
9,1,18,are,aep_018.jpg,1,1.1163
9,2,88,are,aep_018.jpg,1,0.6558
9,3,86,are,aep_018.jpg,1,0.9921
10,1,93,are,aep_018.jpg,6,1.6406
10,2,47,are,aep_018.jpg,6,3.3933
10,3,52,are,aep_018.jpg,4,0.8154
11,1,63,are,aep_018.jpg,2,1.0275
11,2,65,are,aep_018.jpg,2,3.1848
11,3,17,are,aep_018.jpg,1,0.7277
12,1,69,are,aep_018.jpg,4,4.0077
12,2,30,are,aep_018.jpg,4,3.5861
12,3,26,are,aep_018.jpg,4,0.9461
13,1,79,are,aep_018.jpg,1,0.5089
13,2,47,are,aep_018.jpg,1,1.0679
13,3,80,are,aep_018.jpg,1,0.7642
14,1,29,are,aep_018.jpg,1,1.0026
14,2,62,are,aep_018.jpg,1,1.1313
14,3,30,are,aep_018.jpg,1,0.7537
15,1,82,are,aep_018.jpg,1,0.7566
15,2,12,are,aep_018.jpg,1,0.7734
15,3,63,are,aep_018.jpg,1,1.7345
16,1,46,are,aep_018.jpg,2,0.6805
16,2,97,are,aep_018.jpg,1,1.7696
16,3,27,are,aep_018.jpg,1,0.6852
17,1,72,are,aep_018.jpg,4,2.2675
17,2,40,are,aep_018.jpg,4,0.6653
17,3,1,are,aep_018.jpg,6,1.3691
18,1,108,are,aep_018.jpg,4,1.5012
18,2,69,are,aep_018.jpg,5,1.1445
18,3,37,are,aep_018.jpg,4,0.6197
19,1,3,are,aep_018.jpg,5,1.0253
19,2,25,are,aep_018.jpg,5,1.1596
19,3,85,are,aep_018.jpg,6,1.6782
1,1,26,are,aep_076.jpg,3,0.6221
1,2,68,are,aep_076.jpg,2,0.9441
1,3,97,are,aep_076.jpg,2,1.9484
2,1,54,are,aep_076.jpg,6,0.7395
2,2,75,are,aep_076.jpg,7,0.7766
2,3,96,are,aep_076.jpg,6,0.7711
3,1,14,are,aep_076.jpg,1,0.7768
3,2,38,are,aep_076.jpg,3,0.7188
3,3,77,are,aep_076.jpg,2,0.7229
4,1,32,are,aep_076.jpg,4,1.0356
4,2,71,are,aep_076.jpg,5,0.8567
4,3,95,are,aep_076.jpg,4,0.553
5,1,85,are,aep_076.jpg,6,0.5066
5,2,15,are,aep_076.jpg,6,0.6593
5,3,58,are,aep_076.jpg,5,0.55
6,1,51,are,aep_076.jpg,6,0.5352
6,2,94,are,aep_076.jpg,6,0.6553
6,3,24,are,aep_076.jpg,6,0.6756
7,1,38,are,aep_076.jpg,4,1.1553
7,2,103,are,aep_076.jpg,3,3.916
7,3,30,are,aep_076.jpg,4,2.0647
8,1,79,are,aep_076.jpg,1,0.7299
8,2,6,are,aep_076.jpg,1,0.7172
8,3,71,are,aep_076.jpg,2,0.5309
9,1,38,are,aep_076.jpg,6,0.71
9,2,78,are,aep_076.jpg,6,0.7873
9,3,34,are,aep_076.jpg,5,0.5937
10,1,79,are,aep_076.jpg,4,0.5937
10,2,2,are,aep_076.jpg,5,0.7475
10,3,58,are,aep_076.jpg,5,1.1438
11,1,69,are,aep_076.jpg,7,0.6798
11,2,22,are,aep_076.jpg,6,1.1595
11,3,20,are,aep_076.jpg,7,1.8297
12,1,73,are,aep_076.jpg,5,0.9801
12,2,16,are,aep_076.jpg,4,1.4031
12,3,99,are,aep_076.jpg,4,0.788
13,1,19,are,aep_076.jpg,1,0.7991
13,2,101,are,aep_076.jpg,1,0.4688
13,3,11,are,aep_076.jpg,1,0.7459
14,1,98,are,aep_076.jpg,1,1.5651
14,2,8,are,aep_076.jpg,2,0.9636
14,3,90,are,aep_076.jpg,1,1.2183
15,1,72,are,aep_076.jpg,5,0.8652
15,2,34,are,aep_076.jpg,2,1.2439
15,3,92,are,aep_076.jpg,1,0.7886
16,1,17,are,aep_076.jpg,2,1.3161
16,2,75,are,aep_076.jpg,2,0.6588
16,3,37,are,aep_076.jpg,1,1.0452
17,1,22,are,aep_076.jpg,6,1.5477
17,2,44,are,aep_076.jpg,6,0.853
17,3,13,are,aep_076.jpg,6,0.6695
18,1,96,are,aep_076.jpg,5,1.4401
18,2,65,are,aep_076.jpg,5,1.3157
18,3,87,are,aep_076.jpg,4,2.452
19,1,105,are,aep_076.jpg,4,2.2476
19,2,92,are,aep_076.jpg,3,2.1088
19,3,12,are,aep_076.jpg,3,0.9883
1,1,27,are,aep_100.jpg,3,1.1889
1,2,70,are,aep_100.jpg,3,0.718
1,3,2,are,aep_100.jpg,3,0.8464
2,1,8,are,aep_100.jpg,3,1.1325
2,2,40,are,aep_100.jpg,2,0.7756
2,3,95,are,aep_100.jpg,2,0.913
3,1,25,are,aep_100.jpg,4,1.58
3,2,15,are,aep_100.jpg,4,1.3362
3,3,95,are,aep_100.jpg,5,0.684
4,1,14,are,aep_100.jpg,3,0.4507
4,2,94,are,aep_100.jpg,2,0.5291
4,3,84,are,aep_100.jpg,3,0.6881
5,1,100,are,aep_100.jpg,5,0.6264
5,2,106,are,aep_100.jpg,5,0.6035
5,3,68,are,aep_100.jpg,6,0.8072
6,1,41,are,aep_100.jpg,6,0.7664
6,2,3,are,aep_100.jpg,5,1.1151
6,3,9,are,aep_100.jpg,5,0.7404
7,1,104,are,aep_100.jpg,3,0.8578
7,2,19,are,aep_100.jpg,3,2.0598
7,3,80,are,aep_100.jpg,3,2.3704
8,1,29,are,aep_100.jpg,5,0.5681
8,2,90,are,aep_100.jpg,2,7.2197
8,3,5,are,aep_100.jpg,3,0.7155
9,1,83,are,aep_100.jpg,2,0.7143
9,2,73,are,aep_100.jpg,1,0.7535
9,3,45,are,aep_100.jpg,1,0.6646
10,1,46,are,aep_100.jpg,4,2.1678
10,2,84,are,aep_100.jpg,3,1.3198
10,3,36,are,aep_100.jpg,2,1.5335
11,1,64,are,aep_100.jpg,1,1.0028
11,2,94,are,aep_100.jpg,2,1.1003
11,3,64,are,aep_100.jpg,6,1.2287
12,1,46,are,aep_100.jpg,1,0.966
12,2,34,are,aep_100.jpg,1,2.1789
12,3,70,are,aep_100.jpg,3,5.1086
13,1,107,are,aep_100.jpg,2,0.6544
13,2,24,are,aep_100.jpg,1,0.6545
13,3,93,are,aep_100.jpg,1,0.8795
14,1,16,are,aep_100.jpg,1,0.867
14,2,85,are,aep_100.jpg,1,1.0198
14,3,2,are,aep_100.jpg,1,0.6037
15,1,28,are,aep_100.jpg,1,0.8172
15,2,17,are,aep_100.jpg,1,0.8238
15,3,69,are,aep_100.jpg,1,0.7799
16,1,40,are,aep_100.jpg,3,0.9078
16,2,92,are,aep_100.jpg,1,0.8134
16,3,81,are,aep_100.jpg,2,0.8152
17,1,10,are,aep_100.jpg,7,0.7339
17,2,61,are,aep_100.jpg,7,0.8942
17,3,47,are,aep_100.jpg,7,0.6869
18,1,62,are,aep_100.jpg,2,1.3219
18,2,48,are,aep_100.jpg,3,1.2046
18,3,99,are,aep_100.jpg,4,0.5562
19,1,62,are,aep_100.jpg,4,0.4259
19,2,28,are,aep_100.jpg,4,0.8758
19,3,27,are,aep_100.jpg,4,1.9876
1,1,28,are,aep_094.jpg,3,1.271
1,2,63,are,aep_094.jpg,3,3.5793
1,3,81,are,aep_094.jpg,2,0.6807
2,1,67,are,aep_094.jpg,5,0.595
2,2,106,are,aep_094.jpg,2,0.7578
2,3,45,are,aep_094.jpg,3,0.7346
3,1,76,are,aep_094.jpg,4,0.5696
3,2,105,are,aep_094.jpg,4,0.6335
3,3,47,are,aep_094.jpg,3,0.57
4,1,62,are,aep_094.jpg,1,0.6073
4,2,4,are,aep_094.jpg,1,0.5467
4,3,33,are,aep_094.jpg,2,1.8239
5,1,32,are,aep_094.jpg,5,0.9381
5,2,43,are,aep_094.jpg,5,1.0638
5,3,104,are,aep_094.jpg,5,0.4641
6,1,5,are,aep_094.jpg,4,1.0791
6,2,66,are,aep_094.jpg,4,0.5636
6,3,77,are,aep_094.jpg,5,0.8147
7,1,8,are,aep_094.jpg,3,3.7265
7,2,33,are,aep_094.jpg,3,1.3111
7,3,106,are,aep_094.jpg,3,0.6019
8,1,3,are,aep_094.jpg,5,4.229
8,2,76,are,aep_094.jpg,1,0.9235
8,3,101,are,aep_094.jpg,4,0.5368
9,1,79,are,aep_094.jpg,1,0.6962
9,2,23,are,aep_094.jpg,1,0.7234
9,3,30,are,aep_094.jpg,1,1.2968
10,1,83,are,aep_094.jpg,3,1.2471
10,2,92,are,aep_094.jpg,5,0.8565
10,3,46,are,aep_094.jpg,4,1.5676
11,1,25,are,aep_094.jpg,1,1.4388
11,2,48,are,aep_094.jpg,1,0.7535
11,3,50,are,aep_094.jpg,1,0.6575
12,1,30,are,aep_094.jpg,2,0.6873
12,2,6,are,aep_094.jpg,2,0.9514
12,3,96,are,aep_094.jpg,3,6.3017
13,1,69,are,aep_094.jpg,5,1.2942
13,2,20,are,aep_094.jpg,6,0.7725
13,3,26,are,aep_094.jpg,6,0.7483
14,1,83,are,aep_094.jpg,2,0.9692
14,2,89,are,aep_094.jpg,2,1.9774
14,3,40,are,aep_094.jpg,1,0.6502
15,1,13,are,aep_094.jpg,1,0.9791
15,2,108,are,aep_094.jpg,1,1.2126
15,3,75,are,aep_094.jpg,1,1.5727
16,1,34,are,aep_094.jpg,2,0.724
16,2,1,are,aep_094.jpg,1,0.7007
16,3,96,are,aep_094.jpg,1,0.6889
17,1,59,are,aep_094.jpg,4,0.7098
17,2,2,are,aep_094.jpg,5,0.9564
17,3,21,are,aep_094.jpg,5,0.7415
18,1,88,are,aep_094.jpg,6,1.1798
18,2,107,are,aep_094.jpg,7,0.6307
18,3,50,are,aep_094.jpg,7,1.2173
19,1,44,are,aep_094.jpg,2,1.4385
19,2,5,are,aep_094.jpg,3,1.2683
19,3,79,are,aep_094.jpg,2,2.7433
1,1,29,are,aep_020.jpg,2,7.4971
1,2,26,are,aep_020.jpg,3,2.1314
1,3,10,are,aep_020.jpg,2,1.4385
2,1,24,are,aep_020.jpg,1,1.0169
2,2,107,are,aep_020.jpg,3,0.7916
2,3,46,are,aep_020.jpg,2,0.8991
3,1,54,are,aep_020.jpg,5,0.728
3,2,67,are,aep_020.jpg,3,2.7872
3,3,74,are,aep_020.jpg,5,0.7317
4,1,35,are,aep_020.jpg,4,1.2653
4,2,42,are,aep_020.jpg,4,0.543
4,3,55,are,aep_020.jpg,4,0.6012
5,1,6,are,aep_020.jpg,5,0.6667
5,2,100,are,aep_020.jpg,6,0.6961
5,3,5,are,aep_020.jpg,6,0.5592
6,1,104,are,aep_020.jpg,5,0.8579
6,2,9,are,aep_020.jpg,4,0.6098
6,3,103,are,aep_020.jpg,4,0.6708
7,1,81,are,aep_020.jpg,4,3.7939
7,2,84,are,aep_020.jpg,2,3.7151
7,3,90,are,aep_020.jpg,4,1.2658
8,1,19,are,aep_020.jpg,6,1.3213
8,2,25,are,aep_020.jpg,6,1.5071
8,3,28,are,aep_020.jpg,5,0.6279
9,1,87,are,aep_020.jpg,1,0.6396
9,2,66,are,aep_020.jpg,1,0.9372
9,3,43,are,aep_020.jpg,1,0.7782
10,1,73,are,aep_020.jpg,4,0.9086
10,2,33,are,aep_020.jpg,5,1.0122
10,3,95,are,aep_020.jpg,5,1.104
11,1,16,are,aep_020.jpg,6,1.1701
11,2,92,are,aep_020.jpg,7,0.7499
11,3,75,are,aep_020.jpg,7,0.6173
12,1,96,are,aep_020.jpg,3,1.2953
12,2,12,are,aep_020.jpg,4,1.7306
12,3,53,are,aep_020.jpg,4,7.3805
13,1,7,are,aep_020.jpg,4,1.2767
13,2,98,are,aep_020.jpg,3,1.0004
13,3,96,are,aep_020.jpg,5,0.7572
14,1,13,are,aep_020.jpg,6,2.428
14,2,11,are,aep_020.jpg,4,0.7492
14,3,102,are,aep_020.jpg,7,1.0555
15,1,102,are,aep_020.jpg,3,0.7456
15,2,28,are,aep_020.jpg,2,1.885
15,3,101,are,aep_020.jpg,4,0.5969
16,1,8,are,aep_020.jpg,1,1.4688
16,2,81,are,aep_020.jpg,1,0.764
16,3,7,are,aep_020.jpg,2,0.7797
17,1,7,are,aep_020.jpg,2,1.6141
17,2,106,are,aep_020.jpg,2,0.9026
17,3,26,are,aep_020.jpg,1,0.8273
18,1,83,are,aep_020.jpg,6,1.2642
18,2,3,are,aep_020.jpg,6,2.8111
18,3,102,are,aep_020.jpg,6,0.8997
19,1,64,are,aep_020.jpg,4,1.4207
19,2,67,are,aep_020.jpg,4,1.2102
19,3,74,are,aep_020.jpg,6,0.9364
1,1,30,are,aep_041.jpg,4,1.0588
1,2,99,are,aep_041.jpg,5,2.8967
1,3,86,are,aep_041.jpg,4,1.5844
2,1,75,are,aep_041.jpg,1,0.6977
2,2,60,are,aep_041.jpg,1,1.0636
2,3,56,are,aep_041.jpg,1,0.8316
3,1,5,are,aep_041.jpg,6,1.2801
3,2,74,are,aep_041.jpg,2,2.0333
3,3,15,are,aep_041.jpg,2,1.0249
4,1,94,are,aep_041.jpg,2,0.5932
4,2,35,are,aep_041.jpg,2,0.5822
4,3,104,are,aep_041.jpg,3,0.4407
5,1,43,are,aep_041.jpg,5,1.0191
5,2,81,are,aep_041.jpg,6,1.1785
5,3,48,are,aep_041.jpg,6,0.7481
6,1,61,are,aep_041.jpg,4,0.6986
6,2,28,are,aep_041.jpg,5,0.7394
6,3,66,are,aep_041.jpg,5,0.9311
7,1,91,are,aep_041.jpg,4,7.857
7,2,96,are,aep_041.jpg,3,2.0962
7,3,93,are,aep_041.jpg,4,0.8005
8,1,16,are,aep_041.jpg,1,0.6757
8,2,13,are,aep_041.jpg,1,1.1201
8,3,18,are,aep_041.jpg,1,0.6565
9,1,95,are,aep_041.jpg,5,0.7055
9,2,76,are,aep_041.jpg,4,0.594
9,3,89,are,aep_041.jpg,3,0.801
10,1,97,are,aep_041.jpg,3,0.9532
10,2,104,are,aep_041.jpg,6,1.2573
10,3,85,are,aep_041.jpg,5,0.8354
11,1,60,are,aep_041.jpg,3,2.4447
11,2,3,are,aep_041.jpg,1,1.0193
11,3,34,are,aep_041.jpg,3,1.313
12,1,66,are,aep_041.jpg,6,2.0389
12,2,13,are,aep_041.jpg,6,0.6155
12,3,19,are,aep_041.jpg,5,0.7597
13,1,39,are,aep_041.jpg,2,1.3985
13,2,36,are,aep_041.jpg,3,1.1719
13,3,9,are,aep_041.jpg,1,0.7013
14,1,100,are,aep_041.jpg,5,1.0765
14,2,73,are,aep_041.jpg,1,1.0642
14,3,70,are,aep_041.jpg,1,0.7028
15,1,33,are,aep_041.jpg,2,0.847
15,2,48,are,aep_041.jpg,2,1.0165
15,3,43,are,aep_041.jpg,1,0.9649
16,1,66,are,aep_041.jpg,4,0.8458
16,2,61,are,aep_041.jpg,2,0.8439
16,3,76,are,aep_041.jpg,1,1.2229
17,1,91,are,aep_041.jpg,7,3.0323
17,2,57,are,aep_041.jpg,6,2.2106
17,3,83,are,aep_041.jpg,5,0.7082
18,1,26,are,aep_041.jpg,6,5.6372
18,2,52,are,aep_041.jpg,4,5.8863
18,3,18,are,aep_041.jpg,4,0.7902
19,1,38,are,aep_041.jpg,6,1.2767
19,2,45,are,aep_041.jpg,7,0.9301
19,3,73,are,aep_041.jpg,7,0.8842
1,1,31,are,aep_010.jpg,3,1.0015
1,2,31,are,aep_010.jpg,2,1.5425
1,3,30,are,aep_010.jpg,3,0.626
2,1,76,are,aep_010.jpg,5,0.8487
2,2,108,are,aep_010.jpg,6,0.9216
2,3,6,are,aep_010.jpg,5,0.7673
3,1,12,are,aep_010.jpg,5,0.6235
3,2,2,are,aep_010.jpg,5,0.5844
3,3,33,are,aep_010.jpg,5,1.0498
4,1,76,are,aep_010.jpg,4,2.1045
4,2,107,are,aep_010.jpg,4,0.4975
4,3,97,are,aep_010.jpg,4,0.4904
5,1,90,are,aep_010.jpg,6,0.5963
5,2,62,are,aep_010.jpg,6,0.5562
5,3,88,are,aep_010.jpg,7,0.7873
6,1,21,are,aep_010.jpg,7,0.7316
6,2,47,are,aep_010.jpg,6,0.5423
6,3,19,are,aep_010.jpg,6,0.5754
7,1,4,are,aep_010.jpg,2,3.4636
7,2,50,are,aep_010.jpg,5,1.6874
7,3,71,are,aep_010.jpg,3,1.481
8,1,38,are,aep_010.jpg,1,0.6912
8,2,59,are,aep_010.jpg,2,0.5319
8,3,105,are,aep_010.jpg,3,0.5071
9,1,108,are,aep_010.jpg,7,0.6559
9,2,2,are,aep_010.jpg,7,0.6347
9,3,60,are,aep_010.jpg,7,0.8247
10,1,71,are,aep_010.jpg,3,1.1314
10,2,62,are,aep_010.jpg,6,2.0815
10,3,92,are,aep_010.jpg,3,2.1122
11,1,93,are,aep_010.jpg,3,1.4201
11,2,74,are,aep_010.jpg,4,1.0453
11,3,89,are,aep_010.jpg,2,1.8501
12,1,21,are,aep_010.jpg,7,0.7809
12,2,105,are,aep_010.jpg,7,1.0361
12,3,23,are,aep_010.jpg,7,2.6674
13,1,84,are,aep_010.jpg,2,0.6996
13,2,88,are,aep_010.jpg,1,0.6816
13,3,92,are,aep_010.jpg,2,2.8944
14,1,17,are,aep_010.jpg,6,1.0914
14,2,21,are,aep_010.jpg,5,0.7047
14,3,25,are,aep_010.jpg,6,0.7173
15,1,38,are,aep_010.jpg,3,1.2852
15,2,33,are,aep_010.jpg,2,0.9576
15,3,29,are,aep_010.jpg,1,1.2354
16,1,80,are,aep_010.jpg,5,2.3974
16,2,76,are,aep_010.jpg,3,0.9172
16,3,71,are,aep_010.jpg,2,0.8757
17,1,77,are,aep_010.jpg,5,0.5931
17,2,84,are,aep_010.jpg,6,2.3482
17,3,84,are,aep_010.jpg,5,0.8368
18,1,25,are,aep_010.jpg,7,1.5311
18,2,25,are,aep_010.jpg,6,0.8752
18,3,32,are,aep_010.jpg,6,0.7872
19,1,55,are,aep_010.jpg,3,0.4815
19,2,83,are,aep_010.jpg,2,2.0648
19,3,37,are,aep_010.jpg,2,1.005
1,1,32,are,aep_015.jpg,2,1.3101
1,2,4,are,aep_015.jpg,3,1.195
1,3,37,are,aep_015.jpg,2,0.7744
2,1,11,are,aep_015.jpg,1,0.7088
2,2,91,are,aep_015.jpg,1,1.1664
2,3,75,are,aep_015.jpg,1,1.0559
3,1,47,are,aep_015.jpg,5,0.9833
3,2,43,are,aep_015.jpg,3,0.615
3,3,85,are,aep_015.jpg,3,1.6156
4,1,24,are,aep_015.jpg,1,1.03
4,2,66,are,aep_015.jpg,1,0.738
4,3,62,are,aep_015.jpg,1,0.7194
5,1,101,are,aep_015.jpg,5,0.5692
5,2,54,are,aep_015.jpg,5,0.661
5,3,45,are,aep_015.jpg,5,0.6915
6,1,64,are,aep_015.jpg,1,0.7683
6,2,55,are,aep_015.jpg,1,0.854
6,3,8,are,aep_015.jpg,1,0.829
7,1,79,are,aep_015.jpg,5,1.0906
7,2,100,are,aep_015.jpg,3,1.0268
7,3,1,are,aep_015.jpg,3,1.9185
8,1,108,are,aep_015.jpg,2,1.0636
8,2,9,are,aep_015.jpg,1,1.0858
8,3,30,are,aep_015.jpg,3,0.6959
9,1,36,are,aep_015.jpg,1,0.6955
9,2,25,are,aep_015.jpg,1,0.9859
9,3,20,are,aep_015.jpg,1,0.7828
10,1,66,are,aep_015.jpg,3,1.0755
10,2,30,are,aep_015.jpg,5,0.9822
10,3,100,are,aep_015.jpg,5,0.8664
11,1,48,are,aep_015.jpg,2,1.8951
11,2,43,are,aep_015.jpg,1,0.65
11,3,87,are,aep_015.jpg,1,1.9708
12,1,88,are,aep_015.jpg,4,0.8119
12,2,97,are,aep_015.jpg,3,8.1427
12,3,86,are,aep_015.jpg,4,0.8112
13,1,46,are,aep_015.jpg,1,0.8051
13,2,69,are,aep_015.jpg,1,0.7476
13,3,89,are,aep_015.jpg,1,0.6947
14,1,20,are,aep_015.jpg,2,1.3328
14,2,40,are,aep_015.jpg,1,0.7314
14,3,63,are,aep_015.jpg,1,1.027
15,1,42,are,aep_015.jpg,1,0.9962
15,2,42,are,aep_015.jpg,1,0.8195
15,3,14,are,aep_015.jpg,1,0.9876
16,1,95,are,aep_015.jpg,1,0.7898
16,2,67,are,aep_015.jpg,1,0.7886
16,3,67,are,aep_015.jpg,1,0.4742
17,1,86,are,aep_015.jpg,1,1.0914
17,2,21,are,aep_015.jpg,3,1.0738
17,3,2,are,aep_015.jpg,6,1.7172
18,1,107,are,aep_015.jpg,1,1.1009
18,2,88,are,aep_015.jpg,3,1.5294
18,3,23,are,aep_015.jpg,2,0.6059
19,1,41,are,aep_015.jpg,6,1.0036
19,2,22,are,aep_015.jpg,6,1.8095
19,3,35,are,aep_015.jpg,5,1.9475
1,1,33,are,aep_101.jpg,3,2.5878
1,2,47,are,aep_101.jpg,2,1.1892
1,3,62,are,aep_101.jpg,3,0.8588
2,1,100,are,aep_101.jpg,4,1.4936
2,2,65,are,aep_101.jpg,3,1.0185
2,3,68,are,aep_101.jpg,4,0.6459
3,1,79,are,aep_101.jpg,4,0.7059
3,2,14,are,aep_101.jpg,5,0.6837
3,3,104,are,aep_101.jpg,5,0.9075
4,1,5,are,aep_101.jpg,1,0.9125
4,2,95,are,aep_101.jpg,1,0.6375
4,3,30,are,aep_101.jpg,1,0.6233
5,1,84,are,aep_101.jpg,5,0.5474
5,2,34,are,aep_101.jpg,5,0.5414
5,3,46,are,aep_101.jpg,6,0.696
6,1,63,are,aep_101.jpg,2,0.8517
6,2,75,are,aep_101.jpg,4,0.9654
6,3,25,are,aep_101.jpg,4,0.6454
7,1,15,are,aep_101.jpg,4,0.786
7,2,34,are,aep_101.jpg,4,0.6251
7,3,10,are,aep_101.jpg,3,5.8521
8,1,99,are,aep_101.jpg,2,0.8004
8,2,75,are,aep_101.jpg,2,0.8282
8,3,94,are,aep_101.jpg,1,2.1278
9,1,52,are,aep_101.jpg,1,0.5928
9,2,102,are,aep_101.jpg,1,1.4708
9,3,55,are,aep_101.jpg,1,1.2359
10,1,104,are,aep_101.jpg,6,0.9118
10,2,70,are,aep_101.jpg,6,6.2281
10,3,43,are,aep_101.jpg,5,1.0171
11,1,106,are,aep_101.jpg,3,1.9023
11,2,33,are,aep_101.jpg,1,0.6361
11,3,1,are,aep_101.jpg,1,0.6855
12,1,5,are,aep_101.jpg,3,0.7687
12,2,7,are,aep_101.jpg,3,2.2173
12,3,106,are,aep_101.jpg,4,0.8428
13,1,90,are,aep_101.jpg,2,0.7743
13,2,32,are,aep_101.jpg,2,0.6935
13,3,42,are,aep_101.jpg,1,0.6943
14,1,67,are,aep_101.jpg,1,1.1985
14,2,77,are,aep_101.jpg,1,0.8114
14,3,19,are,aep_101.jpg,1,1.0494
15,1,68,are,aep_101.jpg,1,0.7038
15,2,107,are,aep_101.jpg,1,0.8981
15,3,51,are,aep_101.jpg,1,1.0176
16,1,58,are,aep_101.jpg,1,0.94
16,2,2,are,aep_101.jpg,1,0.7811
16,3,41,are,aep_101.jpg,5,0.7563
17,1,31,are,aep_101.jpg,1,1.3131
17,2,32,are,aep_101.jpg,2,0.9327
17,3,85,are,aep_101.jpg,2,1.4272
18,1,24,are,aep_101.jpg,6,5.91
18,2,77,are,aep_101.jpg,5,0.8173
18,3,78,are,aep_101.jpg,5,1.979
19,1,2,are,aep_101.jpg,4,1.5547
19,2,94,are,aep_101.jpg,4,1.8907
19,3,21,are,aep_101.jpg,5,3.6761
1,1,34,are,aep_027.jpg,4,1.1173
1,2,33,are,aep_027.jpg,3,0.8779
1,3,91,are,aep_027.jpg,4,2.3843
2,1,103,are,aep_027.jpg,4,0.8118
